Sample Date,Address,1st Draw,2/3 Min,5 Min,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
12/21/2019,55XX N CHRISTIANA AVE,,,,,13112030200000.0,211.0,50.0,3720.0,71.0,2.0,2.0,2.0,1.0,10.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2304.0,2.0,2.0,0.0,53940.0,326060.0,-87.7121254150362,41.9816855401491,,0.0,94.0,2.0,211.0,,0.0,1.266190808272,1.0,50.0,7150.0,CHICAGO,60625-4605,-87.7121254150362,41.9816855401517,71.0,Jefferson,50.0,17031831800.0,6194.0,0.5027445915402,12th,13.0,7.0,39.0,PETERSON
7/15/2018,11XX W 16TH ST,0.5,0.5,0.5,0.5,17204000310000.0,211.0,141.0,2976.0,77.0,2.0,2.0,2.0,1.0,13.0,5.0,1.0,2.0,2.0,,2.0,0.0,0.0,3.0,0.0,3202.0,2.0,2.0,0.0,69930.0,340300.0,-87.6540992288612,41.8595400205011,,0.0,140.0,2.0,211.0,,0.0,1.33500530352582,0.0,141.0,77141.0,CHICAGO,60608-2218,-87.65409922886118,41.85954002050367,77.0,West Chicago,141.0,17031310600.0,4432.0,0.201940433212996,7th,2.0,1.0,25.0,JUNGMAN
7/16/2019,50XX N FRANCISCO AVE,8.2,4.9,2.8,8.2,13123070040000.0,204.0,110.0,4375.0,71.0,5.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,0.0,1932.0,2.0,2.0,0.0,105000.0,543450.0,-87.7009393065115,41.9734999665339,,0.0,95.0,1.0,,,0.0,1.51098345860222,1.0,110.0,71110.0,CHICAGO,60625-3609,-87.70093930651143,41.97349996653654,71.0,Jefferson,110.0,17031040300.0,2925.0,0.532307692307692,12th,13.0,7.0,40.0,BUDLONG
1/23/2020,19XX W GEORGE ST,2.4,1.5,1.1,2.4,14302190430000.0,211.0,81.0,3125.0,73.0,2.0,2.0,2.0,2.0,11.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,3.0,0.0,2364.0,2.0,2.0,0.0,175000.0,555200.0,-87.6761256567821,41.9343935345839,,0.0,130.0,2.0,211.0,,0.0,2.48064729097455,1.0,81.0,7381.0,CHICAGO,60657-4022,-87.67612565678212,41.93439353458656,73.0,Lake View,81.0,17031051300.0,2826.0,0.830856334041047,12th,11.0,6.0,32.0,JAHN
5/5/2018,93XX S PLEASANT AVE,0.5,0.5,0.5,0.5,25064140160000.0,206.0,271.0,8555.0,72.0,2.0,0.0,2.0,1.0,8.0,4.0,1.0,3.0,2.0,,2.0,1.0,2.0,2.0,0.0,2398.0,2.0,2.0,0.0,85550.0,360130.0,-87.6701882528439,41.7236529828827,,0.0,77.0,1.0,,,0.0,0.567393447244851,1.0,271.0,72271.0,CHICAGO,60643-6344,-87.67018825284387,41.72365298288515,72.0,Lake,271.0,17031720100.0,3409.0,0.586975652684072,11th,35.0,18.0,19.0,KELLOGG
5/9/2023,83XX S OGLESBY AVE ,0.25,1.8,0.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,43XX N HOYNE AVE ,4.4,1.7,1.5,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2021,40XX N ASHLAND AVE,0.5,0.5,0.5,0.5,14184220220000.0,211.0,32.0,3875.0,73.0,2.0,2.0,2.0,2.0,13.0,7.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2572.0,2.0,2.0,0.0,186000.0,373970.0,-87.669543922266,41.9553205001442,,0.0,115.0,2.0,211.0,,1.0,2.07690999238411,1.0,32.0,7332.0,CHICAGO,60613-2503,-87.669543922266,41.95532050014686,73.0,Lake View,32.0,17031060200.0,2324.0,0.708261617900172,12th,11.0,6.0,47.0,RAVENSWOOD
6/13/2022,23XX W DICKENS AVE ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2023,45XX W PARKER AVE ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2018,49XX N MARINE DR,3.2,0.5,0.5,3.2,14084120401480.0,299.0,60.0,127608.0,73.0,,,,,,,,,,,,,,3.0,,,,,,15380.0,125120.0,-87.6512497469232,41.9722883815745,,0.0,69.0,1.0,,,0.0,0.875035918247042,,60.0,7360.0,CHICAGO,60640-3966,-87.65197782648085,41.97223514236207,73.0,Lake View,60.0,17031031300.0,7604.0,0.483692793266702,10th,13.0,7.0,48.0,MCCUTCHEON
11/14/2023,32XX N KEELER AVE ,1.5,1,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2022,19XX W MONTROSE AVE ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/2021,20XX N SHEFFIELD AVE,,,,,14322240681003.0,299.0,12.0,3100.0,74.0,,,,,,,,,,,,,,3.0,,,,,,133870.0,420680.0,-87.6537611930075,41.9194498482147,,0.0,127.0,1.0,,,0.0,2.38324485663313,,12.0,7412.0,CHICAGO,60614-4208,-87.65376119300741,41.91944984821729,74.0,North Chicago,12.0,17031071000.0,4604.0,0.788010425716768,12th,10.0,5.0,43.0,MAYER
9/29/2023,43XX S CALIFORNIA AVE ,0.8,1.5,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2019,14XX W TOUHY AVE,3.1,6.6,1.6,6.6,11321010260000.0,295.0,31.0,1865.0,75.0,2.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1131.0,2.0,2.0,0.0,65270.0,114700.0,-87.6672110220881,42.0126073504132,,0.0,56.0,1.0,,,0.0,0.612009188366874,0.0,31.0,7531.0,CHICAGO,60626-1990,-87.66718862801739,42.01219110496874,75.0,Rogers Park,31.0,17031010600.0,6271.0,0.560835592409504,13th,14.0,7.0,49.0,NEW FIELD
1/3/2019,37XX W BYRON ST,0.5,0.5,0.5,0.5,13231130160000.0,211.0,70.0,6151.0,71.0,3.0,6.0,2.0,2.0,30.0,18.0,1.0,3.0,2.0,,2.0,3.0,2.0,1.0,0.0,7776.0,2.0,2.0,0.0,98410.0,981210.0,-87.7205579547531,41.951772008286,,0.0,95.0,2.0,211.0,,0.0,1.45911292034689,1.0,70.0,7170.0,CHICAGO,60618-4003,-87.72055795475308,41.95177200828862,71.0,Jefferson,70.0,17031160900.0,2464.0,0.52150974025974,8th,40.0,20.0,45.0,MURPHY
12/26/2019,107XX S MAPLEWOOD AVE,3.2,9.7,1.9,9.7,24134050210000.0,203.0,423.0,6225.0,72.0,1.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1354.0,2.0,2.0,0.0,59130.0,257530.0,-87.6846959249238,41.6973913827129,,0.0,67.0,1.0,,,0.0,0.611278958152753,0.0,423.0,72423.0,CHICAGO,60655-1227,-87.6846959249238,41.69739138271539,72.0,Lake,423.0,17031750300.0,2494.0,0.815557337610265,11th,35.0,18.0,19.0,CLISSOLD
2/23/2020,55XX S HYDE PARK BLVD,0.5,1.1,0.5,1.1,20131020301005.0,299.0,20.0,13060.0,70.0,,,,,,,,,,,,,,3.0,,,,,,52240.0,232530.0,-87.5835008271702,41.7944353041276,,0.0,106.0,1.0,,,1.0,0.855586138147601,,20.0,7020.0,CHICAGO,60637-1908,-87.58350082717021,41.79443530413012,70.0,Hyde Park,20.0,17031411000.0,3169.0,0.451562006942253,3rd,25.0,13.0,5.0,HARTE
7/4/2016,10XX W FOSTER AVE,0.5,0.5,0.5,0.5,14082110160000.0,211.0,31.0,4200.0,73.0,2.0,4.0,2.0,2.0,16.0,8.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2938.0,2.0,2.0,0.0,193200.0,434240.0,-87.6572002717645,41.976658156464,,0.0,110.0,2.0,211.0,,1.0,0.99234971701042,1.0,31.0,7331.0,CHICAGO,60640-2442,-87.65720027176442,41.97665815646664,73.0,Lake View,31.0,17031030703.0,2909.0,0.586799587487109,10th,14.0,7.0,48.0,GOUDY
3/26/2024,6XX N HAMLIN AVE ,0.6,1.1,0.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2024,34XX N KILDARE AVE ,5.1,5.5,1.9,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2018,7XX W 18TH ST,1.3,0.5,0.5,1.3,17213120050000.0,211.0,141.0,9075.0,77.0,2.0,6.0,3.0,2.0,24.0,12.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,4968.0,2.0,2.0,0.0,213260.0,388940.0,-87.6457076600029,41.8573041045532,,0.0,103.0,2.0,211.0,,0.0,1.2932223239424,0.0,141.0,77141.0,CHICAGO,60616-1043,-87.64570766000283,41.85730410455575,77.0,West Chicago,141.0,17031310200.0,1652.0,0.357142857142857,7th,2.0,1.0,11.0,WALSH
1/26/2024,33XX W CUYLER AVE ,4.0,0.25,0.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2021,1XX E 117TH ST,1.8,2.7,7.6,7.6,25223080250000.0,241.0,210.0,3525.0,70.0,,,,,,,,,,,,,,3.0,,,,,,22910.0,0.0,-87.6195728768126,41.6818525003806,,0.0,10.0,1.0,,,0.0,0.08204812149414,,210.0,70210.0,CHICAGO,60628-5623,-87.61957287681251,41.681852500383016,70.0,Hyde Park,210.0,17031530100.0,2236.0,0.004025044722719,5th,29.0,15.0,9.0,CURTIS
6/17/2022,69XX S CHAPPEL AVE ,0.7,1.5,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2018,40XX W EASTWOOD AVE,0.5,1.2,0.5,1.2,13152070290000.0,211.0,71.0,4687.0,71.0,2.0,4.0,2.0,2.0,18.0,6.0,1.0,1.0,2.0,,2.0,4.0,2.0,3.0,0.0,4056.0,2.0,2.0,0.0,63270.0,411820.0,-87.728822218858,41.9657674993995,,0.0,93.0,2.0,211.0,,0.0,1.24864807344419,1.0,71.0,7171.0,CHICAGO,60630-4301,-87.72882221885794,41.96576749940213,71.0,Jefferson,71.0,17031140500.0,4264.0,0.309333958724203,12th,40.0,20.0,39.0,HAUGAN
8/7/2019,100XX S HOYNE AVE,2.5,2.7,2.2,2.7,25073140110000.0,206.0,271.0,6600.0,72.0,2.0,0.0,2.0,1.0,7.0,4.0,1.0,1.0,2.0,,2.0,3.0,2.0,3.0,0.0,2576.0,2.0,2.0,0.0,66000.0,390260.0,-87.6741236991623,41.7103171382558,,0.0,79.0,1.0,,,0.0,0.580383797058867,1.0,271.0,72271.0,CHICAGO,60643-2019,-87.6741236991623,41.71031713825829,72.0,Lake,271.0,17031720300.0,4100.0,0.525121951219512,11th,35.0,18.0,19.0,SUTHERLAND
11/7/2018,105XX S AVENUE J AVE,3.7,2.3,2.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/18/2020,44XX N MAPLEWOOD AVE,3.1,5.9,2.9,5.9,13132310140000.0,278.0,110.0,3750.0,71.0,2.0,0.0,2.0,1.0,8.0,4.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,2748.0,2.0,2.0,0.0,90000.0,764490.0,-87.6927525468291,41.9628727317523,,0.0,19.0,1.0,,,0.0,1.8254612931201,1.0,110.0,71110.0,CHICAGO,60625-3015,-87.69275254682908,41.962872731754935,71.0,Jefferson,110.0,17031040800.0,1829.0,0.697648988518316,12th,11.0,6.0,47.0,WATERS
9/8/2021,59XX S KOSTNER AVE ,6.7,4.5,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2022,26XX W LOGAN BLVD ,6.4,6.6,4.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2019,66XX S ELLIS AVE,7.5,4,5.7,7.5,20231240320000.0,211.0,70.0,6286.0,70.0,3.0,6.0,2.0,2.0,36.0,18.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,7227.0,2.0,2.0,0.0,69140.0,331030.0,-87.6005805702133,41.7745852866321,,0.0,130.0,2.0,211.0,,0.0,0.556978226548225,0.0,70.0,7070.0,CHICAGO,60637-4215,-87.6005805702133,41.774585286634654,70.0,Hyde Park,70.0,17031834400.0,4390.0,0.025968109339408,3rd,26.0,13.0,5.0,WADSWORTH
7/10/2023,42XX N BROADWAY ,0.8,0.25,0.25,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2020,26XX N CLARK ST,4.3,0.5,0.5,4.3,14283050450000.0,212.0,63.0,3745.0,73.0,3.0,6.0,2.0,2.0,18.0,8.0,3.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,8526.0,2.0,2.0,2.0,269640.0,1456580.0,-87.6440782326716,41.9305322636007,,0.0,85.0,2.0,212.0,,0.0,1.92104209507985,0.0,63.0,7363.0,CHICAGO,60614-1523,-87.64407823267157,41.93053226360329,73.0,Lake View,63.0,17031070200.0,4283.0,0.807144524865748,10th,11.0,6.0,43.0,ALCOTT ES
8/13/2019,4XX W 23RD ST,1.5,5.3,0.5,5.3,17281060330000.0,295.0,30.0,761.0,76.0,2.0,0.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1172.0,2.0,2.0,0.0,33480.0,263340.0,-87.6374746420963,41.8510355979574,,0.0,40.0,1.0,,,0.0,1.16510080095083,0.0,30.0,7630.0,CHICAGO,60616-1948,-87.63747464209622,41.85103559795999,76.0,South Chicago,30.0,17031841100.0,7072.0,0.04920814479638,2nd,2.0,1.0,25.0,HEALY
4/18/2017,27XX E 76TH PL,4.0,2.2,2.0,4.0,21303130050000.0,206.0,100.0,4312.0,70.0,2.0,0.0,1.0,1.0,7.0,4.0,1.0,3.0,2.0,,2.0,2.0,1.0,3.0,0.0,2292.0,2.0,2.0,0.0,43120.0,125550.0,-87.5578440592484,41.7564502284539,,0.0,115.0,1.0,,,0.0,0.646683367685501,1.0,100.0,70100.0,CHICAGO,60649-4214,-87.55784405924838,41.75645022845637,70.0,Hyde Park,100.0,17031431302.0,4204.0,0.002854424357755,4th,25.0,13.0,7.0,BRADWELL
6/29/2023,113XX S COTTAGE GROVE AVE ,4.5,4.3,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2022,29XX S ELIAS CT ,15.0,8.9,7.6,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/2021,5XX W ARLINGTON PL ,3.6,15,3.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2024,5XX N HALSTED ST ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2023,41XX N ASHLAND AVE ,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2019,71XX W FARRAGUT AVE,4.0,8.9,1.9,8.9,13071300110000.0,202.0,430.0,2500.0,71.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,400.0,2.0,2.0,0.0,31250.0,159480.0,-87.8062571390196,41.9760962900278,,0.0,100.0,1.0,,,0.0,1.2752902535931,0.0,430.0,71430.0,CHICAGO,60656-1914,-87.80625713901964,41.97609629003045,71.0,Jefferson,430.0,17031100600.0,4789.0,0.705366464815202,9th,20.0,10.0,41.0,ORIOLE PARK
3/19/2024,30XX N ELBRIDGE AVE ,2.2,4.3,1.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2022,18XX S TROY ST ,7.0,8.7,4.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2021,20XX W 101ST PL,,,,,25073220310000.0,205.0,271.0,6650.0,72.0,2.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1250.0,2.0,2.0,0.0,66500.0,246240.0,-87.673207695333,41.7087527404597,,0.0,76.0,1.0,,,0.0,0.575196698168398,0.0,271.0,72271.0,CHICAGO,60643-2070,-87.67320769533299,41.7087527404622,72.0,Lake,271.0,17031720200.0,4047.0,0.390412651346677,11th,35.0,18.0,19.0,SUTHERLAND
8/24/2023,103XX S AVENUE G ,1.2,1.4,1.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2018,54XX N SHERIDAN RD,0.5,0.5,0.5,0.5,14082030161336.0,299.0,31.0,58785.0,73.0,,,,,,,,,,,,,,3.0,,,,,,11760.0,306740.0,-87.6544967383185,41.9816615986967,,0.0,49.0,1.0,,,1.0,0.70635050189744,,31.0,7331.0,CHICAGO,60640-1958,-87.6544967383185,41.98166159869932,73.0,Lake View,31.0,17031030706.0,2928.0,0.555327868852459,10th,14.0,7.0,48.0,GOUDY
8/13/2019,70XX W BERWYN ,3.4,16,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2024,27XX W LOGAN BLVD ,0.25,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2023,17XX W LELAND AVE ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2023,63XX S EBERHART AVE ,2.3,0.9,0.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2021,12XX W SHERWIN AVE ,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2019,108XX S F,2.0,6.3,0.5,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2019,54XX W MONTROSE AVE,0.5,1.5,1.1,1.5,13161280290000.0,211.0,90.0,3750.0,71.0,2.0,2.0,2.0,1.0,11.0,5.0,1.0,1.0,2.0,,2.0,3.0,2.0,3.0,0.0,2620.0,2.0,2.0,0.0,54370.0,410270.0,-87.7632769102487,41.9607915224885,,0.0,57.0,2.0,211.0,,1.0,1.13780229031445,1.0,90.0,7190.0,CHICAGO,60641-1324,-87.76327691024868,41.96079152249111,71.0,Jefferson,90.0,17031150300.0,7859.0,0.572846418119354,12th,19.0,10.0,38.0,PORTAGE PARK
8/13/2018,41XX N LINCOLN AVE,0.5,0.5,0.5,0.5,14183190460000.0,212.0,41.0,6042.0,73.0,3.0,3.0,3.0,2.0,12.0,4.0,1.0,1.0,2.0,,2.0,0.0,0.0,3.0,240.0,7505.0,2.0,2.0,1.0,290010.0,859990.0,-87.6811010543034,41.957015510305,,0.0,116.0,2.0,212.0,,0.0,2.0653437785247,0.0,41.0,7341.0,CHICAGO,60618-3061,-87.68110105430333,41.95701551030762,73.0,Lake View,41.0,17031050200.0,5431.0,0.81918615356288,12th,11.0,6.0,47.0,COONLEY
2/15/2022,53XX S MAY AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2019,41XX N DICKINSON AVE,4.3,1.8,1.2,4.3,13164200130000.0,204.0,101.0,4375.0,71.0,5.0,0.0,2.0,5.0,7.0,4.0,1.0,1.0,2.0,,2.0,3.0,2.0,1.0,0.0,2037.0,2.0,2.0,0.0,63430.0,433390.0,-87.7514306779548,41.9559203517687,,0.0,95.0,1.0,,,0.0,1.12459913784786,1.0,101.0,71101.0,CHICAGO,60641-1712,-87.75143067795474,41.95592035177135,71.0,Jefferson,101.0,17031150200.0,7747.0,0.584355234284239,12th,19.0,10.0,45.0,PORTAGE PARK
8/26/2019,67XX S NORMAL BLVD,120.0,8,13.0,120.0,20213050060000.0,205.0,92.0,3425.0,72.0,2.0,0.0,1.0,1.0,8.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,1.0,0.0,2084.0,2.0,2.0,0.0,22260.0,81900.0,-87.6369537854165,41.7721967863152,,0.0,120.0,1.0,,,0.0,0.447674143059258,1.0,92.0,7292.0,CHICAGO,60621-2533,-87.63695378541647,41.77219678631776,72.0,Lake,92.0,17031681200.0,2511.0,0.0,2nd,32.0,16.0,6.0,MAYS
5/21/2024,6XX E 133RD ST ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2019,62XX N WAYNE AVE,3.3,3.2,1.0,3.3,14051130100000.0,211.0,31.0,3600.0,73.0,2.0,3.0,2.0,2.0,12.0,6.0,1.0,2.0,2.0,,2.0,2.0,1.0,3.0,0.0,2956.0,2.0,2.0,0.0,165600.0,439900.0,-87.6637793503045,41.9952877750602,,0.0,110.0,2.0,211.0,,0.0,0.704538312414184,1.0,31.0,7331.0,CHICAGO,60660-5167,-87.6637793503045,41.99528777506284,73.0,Lake View,31.0,17031030200.0,5444.0,0.770940484937546,10th,14.0,7.0,48.0,HAYT
4/11/2023,33XX W 84TH ST ,0.5,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2017,14XX W ALBION AVE,17.0,1,1.0,17.0,11323110120000.0,205.0,60.0,2250.0,75.0,2.0,0.0,4.0,1.0,6.0,3.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,1264.0,2.0,2.0,0.0,42750.0,226970.0,-87.6663677924974,42.0019448482573,,0.0,110.0,1.0,,,0.0,0.669473046863306,0.0,60.0,7560.0,CHICAGO,60626-5002,-87.6663677924974,42.00194484826,75.0,Rogers Park,60.0,17031010600.0,6271.0,0.560835592409504,10th,14.0,7.0,49.0,KILMER
2/23/2019,23XX N COMMONWEALTH AVE,0.5,0.5,0.5,0.5,14332010181040.0,299.0,12.0,17427.0,74.0,,,,,,,,,,,,,,3.0,,,,,,54950.0,451780.0,-87.6376743035271,41.9248991857769,,0.0,93.0,1.0,,,0.0,1.6589607675545,,12.0,7412.0,CHICAGO,60614-3558,-87.63767430352704,41.92489918577952,74.0,North Chicago,12.0,17031071400.0,4745.0,0.76059009483667,10th,12.0,6.0,43.0,LINCOLN
10/27/2019,18XX W WINNEMAC AVE,2.8,3.7,1.1,3.7,14074070221012.0,299.0,12.0,10792.0,73.0,,,,,,,,,,,,,,3.0,,,,,,41240.0,247920.0,-87.6759059279942,41.9735145549777,,0.0,54.0,1.0,,,0.0,1.56903719839056,,12.0,7312.0,CHICAGO,60640-2602,-87.6759059279942,41.97351455498031,73.0,Lake View,12.0,17031040402.0,5269.0,0.738470297969254,10th,13.0,7.0,40.0,MCPHERSON
7/16/2019,47XX N CLARK ST,0.5,0.5,0.5,0.5,14171010311003.0,299.0,32.0,6000.0,73.0,,,,,,,,,,,,,,3.0,,,,,,39480.0,394320.0,-87.6668961487196,41.96766810997,,0.0,13.0,1.0,,AV,0.0,1.61990477892228,,32.0,7332.0,CHICAGO,60640-4842,-87.66689614871954,41.96766810997267,73.0,Lake View,32.0,17031031700.0,6691.0,0.557166342848603,10th,13.0,7.0,46.0,COURTENAY
6/2/2023,9XX N LAVERGNE AVE ,4.4,5.8,3.6,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2019,43XX N FRANCISCO AVE,1.8,1.3,0.5,1.8,13133050140000.0,211.0,82.0,3125.0,71.0,2.0,4.0,2.0,1.0,10.0,5.0,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,0.0,2142.0,2.0,2.0,0.0,68750.0,516850.0,-87.7012466035027,41.9606160902983,,0.0,61.0,2.0,211.0,,0.0,1.7420687137474,1.0,82.0,7182.0,CHICAGO,60618-1450,-87.70124660350267,41.96061609030095,71.0,Jefferson,82.0,17031160601.0,3529.0,0.477472371776707,12th,11.0,6.0,33.0,BATEMAN
8/14/2023,11XX W 14TH PL ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2022,26XX N SAINT LOUIS AVE ,2.0,5,2.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2024,16XX N SEDGWICK ST ,0.25,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2019,82XX W BALMORAL AVE,2.4,0.5,0.5,2.4,12112150360000.0,204.0,390.0,7437.0,71.0,1.0,0.0,2.0,1.0,6.0,4.0,1.0,3.0,2.0,,2.0,3.0,2.0,3.0,0.0,2055.0,2.0,2.0,0.0,92960.0,338250.0,-87.8329366297336,41.9778618923677,,0.0,52.0,1.0,,,0.0,1.09401388156636,1.0,390.0,71390.0,CHICAGO,60656-1482,-87.83293662973355,41.9778618923704,71.0,Jefferson,390.0,17031100500.0,5696.0,0.821804775280899,9th,20.0,10.0,41.0,ORIOLE PARK
4/22/2019,82XX S KILDARE AVE,0.5,0.5,1.0,1.0,19342080110000.0,202.0,194.0,4922.0,72.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.0,888.0,2.0,2.0,0.0,36910.0,133910.0,-87.7298794361344,41.7438484496628,,0.0,61.0,1.0,,,0.0,0.598139585742527,0.0,194.0,72194.0,CHICAGO,60652-2214,-87.72987943613441,41.74384844966525,72.0,Lake,194.0,17031700301.0,6389.0,0.17749256534669,11th,32.0,16.0,18.0,STEVENSON
5/28/2024,31XX W 38TH ST ,6.4,13,7.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
