Date,Address,Draw1,Draw2,Draw3,Max,PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Longitude,Latitude,Total Building Square Feet,Multi Property Indicator,Age,Use,Multi-Family Indicator,"Condition, Desirability and Utility",Near Major Road,Location Factor,Garage indicator,Neigborhood Code (mapping),Town and Neighborhood,property_city,property_zip,longitude,latitude,township,township_name,nbhd,tract_geoid,tract_pop,tract_white_perc,commissioner_dist,reps_dist,senate_dist,ward,school_elem_district
8/2/2018,8XX N LA SALLE DR,1.9,0.5,1.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/2021,14XX N LINDER AVE ,0.5,0.5,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2017,106XX S LONGWOOD DR,1.9,1.5,0.5,1.9,2.51821E+13,205,271,3949,72,2,0,2,1,6,3,1,1,2,,2,3,2,1,0,1346,2,2,0,39490,243250,-87.67077865,41.69946597,,0,64,1,,,0,0.552699205,1,271,72271,CHICAGO,60643-2616,-87.67077865,41.69946597,72,Lake,271,17031720700,3066,0.363339856,11th,35,18,19,SUTHERLAND
12/11/2019,63XX W PATTERSON AVE,1.9,0.5,0.5,1.9,1.32013E+13,202,150,3100,71,1,0,2,1,4,2,2,3,2,,2,3,1,3,0,952,2,2,0,38750,223830,-87.78474803,41.94633358,,0,58,1,,,0,1.204689731,1,150,71150,CHICAGO,60634-2429,-87.78474803,41.94633358,71,Jefferson,150,17031170200,4106,0.51899659,12th,3,2,36,SMYSER
3/24/2019,45XX N KENTON AVE,0.5,1.9,0.5,1.9,1.31512E+13,205,71,7800,71,2,0,1,1,6,3,1,3,2,,2,3,1,3,0,1325,2,2,0,105300,245620,-87.74230303,41.96393081,,0,110,1,,,0,1.145794426,1,71,7171,CHICAGO,60630-4116,-87.74230303,41.96393081,71,Jefferson,71,17031160100,2577,0.522312767,12th,15,8,39,BELDING
1/12/2017,18XX N DAYTON ST,1.9,0.5,0.5,1.9,1.43241E+13,208,12,3125,74,3,0,2,2,8,5,1,1,2,,2,3,2,3,0,3877,2,2,0,343750,2326200,-87.64928382,41.91523052,,0,4,1,,,0,2.259081218,1,12,7412,CHICAGO,60614-5002,-87.64928382,41.91523052,74,North Chicago,12,17031832600,3780,0.836507937,12th,9,5,43,MAYER
3/11/2019,68XX N OLEANDER AVE,1.6,1.9,0.5,1.9,9.36225E+12,205,362,6027,71,2,0,3,1,6,4,3,3,2,,2,3,1,3,0,1456,2,2,0,81360,401490,-87.8146807,42.00590593,,0,92,1,,,0,1.215253667,1,362,71362,CHICAGO,60631-1131,-87.8146807,42.00590593,71,Jefferson,362,17031090200,6838,0.846446329,9th,20,10,41,EBINGER
3/15/2022,53XX W HUTCHINSON ST ,1.2,1.9,0.25,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2019,72XX S RIDGELAND AVE,1.5,1.9,0.5,1.9,2.02511E+13,203,80,4095,70,1,0,2,1,6,3,1,3,2,,2,3,2,3,0,1255,2,2,0,36850,101560,-87.58273135,41.76344964,,0,99,1,,,0,0.54146559,1,80,7080,CHICAGO,60649-2809,-87.58273135,41.76344964,70,Hyde Park,80,17031430500,3569,0.011207621,4th,26,13,7,BOUCHET
6/11/2016,81XX S KENWOOD AVE,1.9,1.7,1.5,1.9,2.03522E+13,211,80,3150,70,2,2,1,3,11,5,1,3,2,,2,3,1,1,0,2236,2,2,0,28350,110190,-87.59135999,41.74619074,,0,120,2,211,,0,0.313402553,1,80,7080,CHICAGO,60619-3414,-87.59135999,41.74619074,70,Hyde Park,80,17031834300,6004,0.007661559,4th,33,17,8,AVALON PARK
8/3/2019,58XX N FAIRFIELD AVE,1.6,1.9,1.2,1.9,1.30141E+13,205,41,3546,71,2,0,2,1,6,4,1,1,2,,2,1,2,3,0,1460,2,2,0,63820,201630,-87.69771725,41.98689527,,0,66,1,,,0,1.280457659,1,41,7141,CHICAGO,60659-3905,-87.69771725,41.98689527,71,Jefferson,41,17031020801,6112,0.391034031,10th,13,7,40,JAMIESON
11/9/2020,81XX W FARRAGUT AVE,0.5,1.9,0.5,1.9,1.21122E+13,203,440,10064,71,1,0,2,1,6,3,1,3,2,,2,1,2,3,0,1282,2,2,0,125800,219810,-87.83074975,41.97427922,,0,63,1,,,1,1.111623518,1,440,71440,CHICAGO,60656-1536,-87.83074975,41.97427922,71,Jefferson,440,17031100500,5696,0.821804775,9th,20,10,41,ORIOLE PARK
1/20/2019,15XX N MAYFIELD AVE,1.5,1.9,1.7,1.9,1.6052E+13,211,11,3844,77,2,2,2,1,7,4,1,3,2,,2,1,1,3,0,2736,2,2,0,37470,161120,-87.77278333,41.90786885,,0,96,2,211,,0,0.854531363,1,11,7711,CHICAGO,60651-1017,-87.77278333,41.90786885,77,West Chicago,11,17031250600,4120,0.012864078,1st,78,39,29,YOUNG
10/19/2016,70XX N WASHTENAW AVE,1.9,1.3,1.3,1.9,1.03621E+13,299,40,6133,75,,,,,,,,,,,,,,3,,,,,,5780,93140,-87.69715755,42.00877238,,0,90,1,,,0,1.04724571,,40,7540,CHICAGO,60645-3200,-87.69715755,42.00877238,75,Rogers Park,40,17031020302,5348,0.557030666,13th,16,8,50,BOONE
4/8/2021,16XX W 100TH ST,1.9,1.7,1.4,1.9,2.50741E+13,203,274,5250,72,5,0,1,1,5,3,1,3,2,,2,5,1,3,0,1122,2,2,0,39370,154500,-87.66473553,41.71182619,,0,104,1,,,0,0.533212276,1,274,72274,CHICAGO,60643-2128,-87.66473553,41.71182619,72,Lake,274,17031720200,4047,0.390412651,11th,35,18,19,SUTHERLAND
6/8/2019,45XX N MCVICKER AVE,1.9,1.7,1.4,1.9,1.31712E+13,204,150,3780,71,5,0,2,1,7,4,1,1,2,,2,0,0,3,0,1806,2,2,0,47250,302600,-87.7780243,41.96455105,,0,70,1,,,0,1.203982755,0,150,71150,CHICAGO,60630-3121,-87.7780243,41.96455105,71,Jefferson,150,17031150501,3957,0.64417488,12th,19,10,38,PRUSSING
5/17/2019,9XX W 111TH ST,1.3,1.9,0.5,1.9,2.51742E+13,234,323,6323,72,4,0,1,1,4,2,3,1,2,,2,1,1,3,0,1080,2,2,0,47420,98780,-87.64582342,41.69257637,,0,48,1,,,1,0.337870316,1,323,72323,CHICAGO,60643-3804,-87.64582342,41.69257637,72,Lake,323,17031750100,3814,0.004719455,5th,27,14,34,MOUNT VERNON
12/14/2021,79XX S EMERALD AVE ,1.9,0.5,0.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2021,43XX N CLAREMONT AVE ,1.5,1.9,1.8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2019,26XX W WINONA ST,1.9,0.5,0.5,1.9,1.3124E+13,211,110,4564,71,2,2,2,1,10,4,1,3,2,,2,4,1,3,0,2880,2,2,0,109530,368750,-87.69560822,41.97508462,,0,24,2,211,,0,1.527744952,1,110,71110,CHICAGO,60625-2507,-87.69560822,41.97508462,71,Jefferson,110,17031040201,6891,0.582789145,12th,13,7,40,BUDLONG
2/9/2021,70XX S YALE AVE,0.5,1.6,1.9,1.9,2.02142E+13,211,92,3325,72,2,2,2,2,13,7,1,3,2,,2,0,0,3,0,2806,2,2,0,21610,99210,-87.63064833,41.76581716,,0,137,2,211,,0,0.431571996,0,92,7292,CHICAGO,60621-3633,-87.63064833,41.76581716,72,Lake,92,17031690300,2454,0.035859821,2nd,32,16,6,HARVARD
2/26/2020,13XX N DEARBORN ST,0.5,1.9,0.5,1.9,1.70422E+13,299,22,3418,74,,,,,,,,,,,,,,3,,,,,,180640,519490,-87.62968175,41.9066916,,0,128,1,,,0,1.413316418,,22,7422,CHICAGO,60610-2017,-87.62968175,41.9066916,74,North Chicago,22,17031080202,3302,0.870381587,3rd,12,6,2,OGDEN
11/21/2018,XX N MENARD AVE,0.5,1.9,1.5,1.9,1.60842E+13,211,13,11300,77,2,2,1,1,9,6,2,3,2,,2,0,0,3,0,3716,2,2,0,96050,131020,-87.7703452,41.88081394,,0,108,2,211,,0,0.655095219,0,13,7713,CHICAGO,60644-3897,-87.7703452,41.88081394,77,West Chicago,13,17031252000,5556,0.009899208,1st,8,4,29,DE PRIEST
4/22/2019,35XX N NATOMA AVE,1.4,1.9,1.5,1.9,1.3194E+13,202,150,3750,71,1,0,1,1,4,2,2,3,2,,2,0,0,3,0,923,2,2,0,46870,166510,-87.79261436,41.9440099,,0,62,1,,,0,1.231851339,0,150,71150,CHICAGO,60634-3823,-87.79261436,41.9440099,71,Jefferson,150,17031171000,7328,0.599754367,12th,3,2,38,BRIDGE
2/9/2021,86XX S MANISTEE AVE,1.9,0.5,0.5,1.9,2.13133E+13,211,100,3125,70,2,2,1,1,8,4,1,3,2,,2,3,1,1,0,1832,2,2,0,31250,66870,-87.5578666,41.73865801,,0,110,2,211,,0,0.409054873,1,100,70100,CHICAGO,60617-3154,-87.5578666,41.73865801,70,Hyde Park,100,17031460301,3124,0.009282971,4th,33,17,7,MIRELES
2/11/2020,41XX W CERMAK RD,1.9,0.5,0.5,1.9,1.62721E+13,211,91,3125,77,2,2,1,1,5,3,1,3,2,,2,0,0,3,0,1808,2,2,0,36710,84250,-87.72753876,41.85114179,,0,110,2,211,,1,0.390763574,0,91,7791,CHICAGO,60623-2838,-87.72753876,41.85114179,77,West Chicago,91,17031843400,1195,0.032635983,2nd,9,5,22,CORKERY
8/14/2019,5XX N LAKE SHORE DR,1.9,0.5,0.5,1.9,1.71021E+13,299,30,24325,74,,,,,,,,,,,,,,3,,,,,,37330,1433700,-87.61498283,41.89214577,,0,15,1,,,0,0.771857691,,30,7430,CHICAGO,60611-7424,-87.61498283,41.89214577,74,North Chicago,30,17031081402,5325,0.641690141,3rd,26,13,42,OGDEN
9/11/2016,113XX S HAMLIN AVE,1.6,1.9,1.8,1.9,2.4231E+13,278,422,4800,72,2,0,3,1,7,3,1,3,2,,2,0,0,3,0,2355,2,2,0,45600,262660,-87.71505505,41.68679952,,0,62,1,,,0,0.605019739,0,422,72422,CHICAGO,60655-3420,-87.71505505,41.68679952,72,Lake,422,17031740400,4552,0.765817223,11th,35,18,19,CASSELL
6/4/2019,106XX S UNION AVE,1.1,1.9,1.8,1.9,2.51612E+13,202,321,3750,72,1,0,1,1,4,2,2,3,2,,2,3,1,3,0,912,2,2,0,20620,48000,-87.63987432,41.70093028,,0,71,1,,,0,0.307576625,1,321,72321,CHICAGO,60628-2316,-87.63987432,41.70093028,72,Lake,321,17031491100,4160,0.018990385,5th,28,14,34,DUNNE TECH ACAD
5/3/2019,14XX W TOUHY AVE,1.9,0.5,0.5,1.9,1.12932E+13,206,31,9000,75,2,0,4,1,9,5,1,3,2,,2,0,0,1,0,2728,2,2,0,130500,387580,-87.66712794,42.01312304,,0,120,1,,,0,0.609076974,0,31,7531,CHICAGO,60626-2622,-87.66712794,42.01312304,75,Rogers Park,31,17031010300,6650,0.463458647,13th,14,7,49,NEW FIELD
11/22/2019,11XX E 85TH ST,1.9,1.8,1.1,1.9,2.03532E+13,202,91,7408,70,1,0,3,2,6,3,3,3,2,,2,4,3,3,0,870,2,2,0,66670,72850,-87.59617437,41.73991158,,0,61,1,,,0,0.251127098,1,91,7091,CHICAGO,60619-6405,-87.59617437,41.73991158,70,Hyde Park,91,17031834300,6004,0.007661559,4th,33,17,8,AVALON PARK
8/8/2018,58XX N HERMITAGE AVE,1.9,1.1,1.1,1.9,1.40641E+13,205,11,5280,73,2,0,2,1,7,3,1,3,2,,2,3,1,3,0,1387,2,2,0,211200,312560,-87.67263698,41.98749175,,0,67,1,,,0,1.114635676,1,11,7311,CHICAGO,60660-3101,-87.67263698,41.98749175,73,Lake View,11,17031030400,2582,0.523625097,10th,13,7,40,PEIRCE
8/7/2019,30XX N NARRAGANSETT AVE,1.9,1.3,1.3,1.9,1.32911E+13,204,200,3750,71,5,0,2,1,8,4,1,1,2,,2,3,2,3,0,2319,2,2,0,46870,258000,-87.78547693,41.93528665,,0,90,1,,,1,1.151255518,1,200,71200,CHICAGO,60634-4945,-87.78547693,41.93528665,71,Jefferson,200,17031190401,4193,0.304078226,12th,3,2,36,LYON
8/1/2019,56XX S OAK PARK AVE,1.8,1.9,0.5,1.9,1.91812E+13,205,380,4284,72,2,0,2,1,6,3,1,3,2,,2,3,1,3,0,1152,2,2,0,42840,187450,-87.79180545,41.78883113,,0,73,1,,,0,1.01998756,1,380,72380,CHICAGO,60638-3228,-87.79180545,41.78883113,72,Lake,380,17031561000,6064,0.534630607,11th,21,11,23,BYRNE
12/15/2019,7XX S DEARBORN ST,1.9,0.5,0.5,1.9,1.71641E+13,299,10,7698,76,,,,,,,,,,,,,,3,,,,,,38690,573160,-87.62940969,41.87277698,,0,103,1,,AR,0,1.358945563,,10,7610,CHICAGO,60605-1819,-87.62940969,41.87277698,76,South Chicago,10,17031839000,8789,0.61759017,3rd,6,3,4,SOUTH LOOP
8/11/2019,55XX S CALIFORNIA AVE,1.9,1.9,1.6,1.9,1.91311E+13,202,70,3125,72,1,0,2,1,5,2,1,3,2,,2,2,1,1,0,984,2,2,0,26560,103810,-87.69411025,41.79214504,,0,92,1,,,1,0.395269862,1,70,7270,CHICAGO,60629-2105,-87.69411025,41.79214504,72,Lake,70,17031630800,7111,0.033328646,7th,1,1,16,CARSON
2/8/2019,63XX N SPOKANE AVE,1.9,0.5,0.5,1.9,1.30411E+13,211,461,5000,71,2,2,1,1,7,5,1,1,2,,2,1,1,3,0,2834,2,2,0,67500,365270,-87.76136693,41.99610352,,0,76,2,211,,0,1.048189656,1,461,71461,CHICAGO,60646-4130,-87.76136693,41.99610352,71,Jefferson,461,17031120200,4725,0.696084656,10th,15,8,39,EDGEBROOK
7/20/2021,103XX S RACINE AVE ,1.9,1.3,1.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2021,69XX N SEELEY AVE ,1.8,1.9,1.8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/2021,14XX W BELLE PLAINE AVE ,1.2,1.9,1.8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2018,39XX N PINE GROVE AVE,1.9,0.5,0.5,1.9,1.4211E+13,299,60,61939,73,,,,,,,,,,,,,,3,,,,,,17450,432620,-87.64847626,41.95410723,,0,47,1,,,1,1.436756455,,60,7360,CHICAGO,60613-3346,-87.64847626,41.95410723,73,Lake View,60,17031060800,5048,0.739896989,10th,12,6,46,BRENNEMANN
8/11/2019,35XX N OZANAM AVE,1.8,1.9,1.4,1.9,1.2243E+13,203,371,3780,71,5,0,2,1,5,2,1,3,2,,2,0,0,1,0,1392,2,2,0,47250,196810,-87.82129897,41.94408101,,0,68,1,,,0,1.150642805,0,371,71371,CHICAGO,60634-3031,-87.82129897,41.94408101,71,Jefferson,371,17031170700,3177,0.67516525,9th,19,10,38,CANTY
9/22/2019,38XX N NEWLAND AVE,1.9,1.7,0.5,1.9,1.31911E+13,203,150,4049,71,5,0,2,1,6,3,1,3,2,,2,3,1,1,0,1296,2,2,0,50610,230750,-87.80017783,41.95058579,,0,68,1,,,0,1.270211155,1,150,71150,CHICAGO,60634-2358,-87.80017783,41.95058579,71,Jefferson,150,17031170300,5350,0.555700935,9th,19,10,38,BRIDGE
4/22/2018,19XX W GRACE ST,1.9,0.5,0.5,1.9,1.41921E+13,211,81,4125,73,2,2,2,1,10,5,1,1,2,,2,3,1,3,0,2382,2,2,0,231000,412090,-87.67753078,41.9507872,,0,115,2,211,,0,2.228484619,1,81,7381,CHICAGO,60613-2726,-87.67753078,41.9507872,73,Lake View,81,17031050600,2177,0.886541112,12th,11,6,47,BELL
3/31/2022,48XX S KILDARE AVE ,1.9,0.8,0.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2019,59XX N KOLMAR AVE,1.9,1.1,0.5,1.9,1.3033E+13,205,22,7068,71,2,0,2,1,6,4,2,3,2,,2,1,1,3,0,2104,2,2,0,113080,434900,-87.74233103,41.98905473,,0,77,1,,,0,1.036806645,1,22,7122,CHICAGO,60646-5808,-87.74233103,41.98905473,71,Jefferson,22,17031120300,6516,0.688766114,10th,15,8,39,SAUGANASH
3/4/2019,2XX S RACINE AVE,1.9,1.2,1,1.9,1.71722E+13,211,131,3093,77,2,3,2,2,12,5,1,2,2,,2,4,1,3,0,5311,2,2,0,105160,690430,-87.65668498,41.8781922,,0,121,2,211,,0,1.757599871,1,131,77131,CHICAGO,60607-2321,-87.65668498,41.8781922,77,West Chicago,131,17031833100,7250,0.606206897,2nd,9,5,25,SKINNER
12/6/2018,104XX S MAPLEWOOD AVE,1.9,1.9,1,1.9,2.41321E+13,203,423,5500,72,5,0,3,1,7,4,1,3,2,,2,3,1,1,0,1583,2,2,0,52250,217980,-87.68558379,41.70321863,,0,70,1,,,0,0.615340117,1,423,72423,CHICAGO,60655-1029,-87.68558379,41.70321863,72,Lake,423,17031720500,2101,0.889576392,11th,35,18,19,SUTHERLAND
3/15/2021,36XX N TROY ST,1.9,1.5,1.1,1.9,1.32412E+13,211,82,2872,71,2,3,1,2,16,4,4,3,2,,2,0,0,1,0,2268,2,2,0,63180,323810,-87.70699376,41.94833942,,0,120,2,211,,0,1.774082168,0,82,7182,CHICAGO,60618-4516,-87.70699376,41.94833942,71,Jefferson,82,17031160700,6191,0.435470845,8th,40,20,33,CLEVELAND
9/5/2016,24XX W GUNNISON ST,1.2,1.8,1.9,1.9,1.31243E+13,211,110,4736,71,3,3,2,2,18,9,1,3,2,,2,3,2,3,0,3816,2,2,0,113660,588430,-87.69044817,41.96938956,,0,110,2,211,,0,1.697248893,1,110,71110,CHICAGO,60625-2811,-87.69044817,41.96938956,71,Jefferson,110,17031040201,6891,0.582789145,12th,13,7,40,BUDLONG
12/16/2019,37XX N SACRAMENTO AVE,1.9,0.5,0.5,1.9,1.32412E+13,211,82,3125,71,2,2,2,1,12,6,1,1,2,,2,3,1,1,0,2196,2,2,0,68750,354410,-87.70335714,41.9489481,,0,90,2,211,,0,1.853044482,1,82,7182,CHICAGO,60618-3529,-87.70335714,41.9489481,71,Jefferson,82,17031160700,6191,0.435470845,8th,40,20,33,CLEVELAND
3/26/2019,82XX S DAMEN AVE,1.9,1.5,1,1.9,2.03122E+13,203,212,4115,72,1,0,2,1,4,3,2,3,2,,2,1,1,3,0,1122,2,2,0,32920,68600,-87.67263509,41.74365155,,0,63,1,,,0,0.548135612,1,212,72212,CHICAGO,60620-5335,-87.67263509,41.74365155,72,Lake,212,17031711200,5007,0.000599161,3rd,31,16,17,JOPLIN
12/12/2019,4XX W 117TH ST,1.9,1.2,1.4,1.9,2.52132E+13,203,330,3450,72,1,0,2,1,5,3,1,1,2,,2,0,0,3,0,1040,2,2,0,18970,45460,-87.634332,41.68181703,,0,57,1,,,0,0.199227861,0,330,72330,CHICAGO,60628-5356,-87.634332,41.68181703,72,Lake,330,17031530200,3920,0.007653061,5th,28,14,34,HALEY
4/4/2019,98XX S DAMEN AVE,0.5,1.9,0.5,1.9,2.50713E+13,203,271,4559,72,1,0,2,1,7,4,1,3,2,,2,3,2,2,0,1735,2,2,0,45590,306150,-87.67256418,41.7154781,,0,94,1,,,0,0.576395851,1,271,72271,CHICAGO,60643-1702,-87.67256418,41.7154781,72,Lake,271,17031720300,4100,0.525121951,11th,35,18,19,SUTHERLAND
8/9/2016,47XX S WOOD ST,1.9,1.3,0.5,1.9,2.0072E+13,211,80,3125,72,2,3,2,1,7,5,1,2,2,,2,3,1,3,0,4320,2,2,0,31250,106970,-87.67014644,41.80707407,,0,116,2,211,,0,0.470863369,1,80,7280,CHICAGO,60609-4119,-87.67014644,41.80707407,72,Lake,80,17031611400,3060,0.028431373,7th,2,1,15,HEDGES
7/3/2018,16XX W ESTES DR,1.9,1,0.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2019,57XX S NOTTINGHAM AVE,1.9,1.4,1.5,1.9,1.91812E+13,203,380,5560,72,5,0,2,1,6,2,1,3,2,,2,3,1,3,0,1551,2,2,0,55600,215740,-87.79843308,41.78737553,,0,70,1,,,0,1.01614078,1,380,72380,CHICAGO,60638-3116,-87.79843308,41.78737553,72,Lake,380,17031561000,6064,0.534630607,11th,22,11,23,BYRNE
8/24/2019,43XX N LAWNDALE AVE,1.7,1.9,1.7,1.9,1.31431E+13,203,82,3125,71,1,0,2,1,5,3,1,3,2,,2,3,1,3,0,1117,2,2,0,68750,222800,-87.72010481,41.96032623,,0,52,1,,,0,1.410338291,1,82,7182,CHICAGO,60618-1003,-87.72010481,41.96032623,71,Jefferson,82,17031160400,4693,0.470274877,8th,40,20,35,HAUGAN
2/10/2019,5XX E 87TH PL,1.9,0.5,0.5,1.9,2.5032E+13,203,120,3037,70,1,0,2,1,4,2,1,3,2,,2,3,1,3,0,1008,2,2,0,27330,97030,-87.61018018,41.73591735,,0,95,1,,,0,0.245455667,1,120,70120,CHICAGO,60619-6802,-87.61018018,41.73591735,70,Hyde Park,120,17031440700,1440,0.026388889,4th,34,17,9,PIRIE
11/7/2019,48XX N KILPATRICK AVE,1.2,1.9,0.5,1.9,1.31031E+13,203,71,4536,71,5,0,1,1,8,5,2,3,2,,2,0,0,3,0,1584,2,2,0,61230,272390,-87.74480913,41.96971453,,0,104,1,,,0,1.115983988,0,71,7171,CHICAGO,60630-1725,-87.74480913,41.96971453,71,Jefferson,71,17031140400,6011,0.488604226,12th,15,8,39,PALMER
11/14/2019,84XX S SAGINAW AVE,1.9,1.7,1.2,1.9,2.13131E+13,203,100,3562,70,1,0,2,1,6,3,1,3,2,,2,3,1,1,0,1257,2,2,0,35620,70010,-87.55963958,41.74116743,,0,98,1,,,0,0.425204458,1,100,70100,CHICAGO,60617-2029,-87.55963958,41.74116743,70,Hyde Park,100,17031460301,3124,0.009282971,4th,33,17,7,COLES
11/5/2019,26XX W SUPERIOR ST,1.9,1.1,0.5,1.9,1.6122E+13,211,120,3075,77,3,3,2,1,17,8,1,3,2,,2,3,2,2,0,4294,2,2,0,104550,567240,-87.69311342,41.89501815,,0,135,2,211,,0,1.636718723,1,120,77120,CHICAGO,60612-1178,-87.69311342,41.89501815,77,West Chicago,120,17031242800,1542,0.760700389,8th,10,5,26,CHOPIN
11/25/2018,37XX N HERMITAGE AVE,1.9,1,0.5,1.9,1.41922E+13,211,81,3054,73,3,3,2,2,18,9,1,3,2,,2,3,1,3,0,3483,2,2,0,171020,539870,-87.67287327,41.94998407,,0,105,2,211,,0,2.247467401,1,81,7381,CHICAGO,60613-6863,-87.67287327,41.94998407,73,Lake View,81,17031060300,3214,0.794337274,12th,11,6,47,HAMILTON
9/29/2021,40XX W CRYSTAL ST ,1.9,1.6,1.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2019,20XX N LEAVITT ST,1.2,1.9,1.4,1.9,1.43114E+13,299,170,9600,77,,,,,,,,,,,,,,3,,,,,,20130,240990,-87.68222817,41.91821977,,0,103,1,,,0,2.343855685,,170,77170,CHICAGO,60647-4440,-87.68222817,41.91821977,77,West Chicago,170,17031832200,3289,0.750684099,12th,10,5,32,PULASKI
10/4/2021,14XX N TALMAN AVE ,1.7,1.9,1.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2020,102XX S LEAVITT ST,1.6,1.9,1,1.9,2.50733E+13,205,271,9540,72,2,0,3,1,8,5,1,3,2,,2,2,2,1,0,2144,2,2,0,95400,329990,-87.67655832,41.70679252,,0,84,1,,,1,0.588246947,1,271,72271,CHICAGO,60643-1911,-87.67655832,41.70679252,72,Lake,271,17031720300,4100,0.525121951,11th,35,18,19,SUTHERLAND
12/9/2021,67XX W FOSTER DR ,1.9,1.5,1.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2016,48XX N MENARD AVE,1.9,1.5,1.3,1.9,1.30843E+13,211,402,3500,71,2,2,2,1,10,6,3,3,2,,2,3,2,3,0,2784,2,2,0,50750,377490,-87.77311391,41.96784562,,0,40,2,211,,1,1.177042423,1,402,71402,CHICAGO,60630-3228,-87.77311391,41.96784562,71,Jefferson,402,17031150401,5228,0.600803366,12th,19,10,45,PRUSSING
6/7/2016,50XX N TRIPP AVE,1.6,1.9,1.5,1.9,1.31041E+13,203,71,3810,71,1,0,2,1,5,3,3,3,2,,2,3,1,1,0,1140,2,2,0,51430,277180,-87.73465704,41.97194526,,0,96,1,,,0,1.156163126,1,71,7171,CHICAGO,60630-2725,-87.73465704,41.97194526,71,Jefferson,71,17031140400,6011,0.488604226,12th,15,8,39,PALMER
12/15/2019,33XX N OLEANDER AVE,1.1,1.9,0.5,1.9,1.22442E+13,202,371,3990,71,1,0,2,1,5,3,1,1,2,,2,0,0,3,0,931,2,2,0,49870,168790,-87.8157463,41.94025969,,0,60,1,,,0,1.185313071,0,371,71371,CHICAGO,60634-3242,-87.8157463,41.94025969,71,Jefferson,371,17031170800,4189,0.62998329,1st,19,10,29,DEVER
1/24/2022,14XX W WARNER AVE ,1.9,1.8,1.8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2021,38XX S HONORE ST,1.1,1.9,1,1.9,1.73143E+13,202,60,2952,76,1,0,2,1,5,3,1,3,2,,2,3,1,3,0,991,2,2,0,59040,155470,-87.67180472,41.82361267,,0,50,1,,,0,0.601971392,1,60,7660,CHICAGO,60609-2008,-87.67180472,41.82361267,76,South Chicago,60,17031590600,3678,0.209352909,7th,2,1,12,GREENE
3/31/2019,24XX W MOFFAT ST,1.8,1.9,1.6,1.9,1.33641E+13,203,30,3000,77,5,0,1,1,6,3,1,3,2,,2,0,0,3,0,1228,2,2,0,76500,387390,-87.6889191,41.91510165,,0,128,1,,,0,2.150835377,0,30,7730,CHICAGO,60647-4311,-87.6889191,41.91510165,77,West Chicago,30,17031832400,3038,0.588874259,8th,4,2,1,CHASE
1/14/2020,82XX S TALMAN AVE,1.9,0.5,0.5,1.9,1.93623E+13,203,200,3750,72,5,0,2,1,6,3,1,3,2,,2,3,1,3,0,1366,2,2,0,30000,134310,-87.68917478,41.74415103,,0,68,1,,,0,0.572296238,1,200,72200,CHICAGO,60652-3440,-87.68917478,41.74415103,72,Lake,200,17031700501,6994,0.030025736,3rd,31,16,18,CARROLL
3/22/2019,59XX N MARKHAM AVE,1.9,1.9,0.5,1.9,1.3054E+13,202,10,4375,71,1,0,2,1,4,2,1,3,2,,2,2,1,3,0,917,2,2,0,59060,190920,-87.77443184,41.98953841,,0,65,1,,,0,1.129444761,1,10,7110,CHICAGO,60646-5551,-87.77443184,41.98953841,71,Jefferson,10,17031110100,5367,0.662567542,10th,19,10,39,HITCH
